Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,Class
0.9794048892548767,1.0549575882381401,1.1051082995918533,0.42984701733118985,0.878058794831726,0.979531099571947,-1.0717884383396974,0
0.2143216578692761,0.36959914843838987,0.3424783088430013,0.15248714088168736,0.3652147167089506,0.2035762297816895,-1.2446347752783182,1
0.5612153078084012,0.19094187989509653,0.09757244027041585,1.015702705175522,-0.5200324588009212,0.47682444578006455,-0.6872423516677573,1
0.8236322657934388,0.8133717397075874,0.6497767237924917,0.8271024256572749,0.2140143958991558,0.788023802889325,-1.1615654156321025,0
-0.9132324858015934,-0.816004722405375,-0.5243051881864811,-1.2782347091807709,0.4884680447318301,-0.9653189164335817,-1.0517870918013195,1
-0.47706914010956736,-0.5297401075103612,-0.6706527821682604,0.029582589385342136,-0.6985597828537968,-0.501147267461983,0.784416080026487,1
0.23589017496393672,0.44303012836702604,0.6226535348094622,-0.37161666562284446,0.9601703286754599,0.249117599114752,-0.07340749642726666,0
-0.8569146911655351,-0.7963765399417726,-0.7685166350961218,-0.637448928852165,-0.2780140524193808,-0.892335952758802,-0.7212989703963334,1
-0.6939525620058771,-0.769862643249951,-0.9649520487435447,-0.16800873870473765,-0.9316165221926378,-0.6733870617344629,0.37289866821670176,1
1.4419297558403767,1.441654850683933,1.3994793112624164,0.9212794102333015,0.8293169374405991,1.429690019517988,1.6155012831032705,0
-0.32009826569842614,0.029616680028506044,0.39106656744312934,-1.1767908485962701,1.2604558863488635,-0.3627715683346007,1.4313269896067546,1
0.18616276055124695,-0.08809111499525818,-0.29439581601098347,0.8959915459707078,-0.9167990687407067,0.16095417899561817,1.205708952605745,1
1.9086485007498388,1.567426190997465,1.2382175948818306,2.1574405579979157,-0.08590332108794813,1.8710909838230554,1.3062806513622152,0
-0.3542484177649721,-0.24109443487828422,0.10681692865836995,-0.9816914323980952,0.8959465314313545,-0.28803701353162636,-0.251883371932679,0
-0.15354138368965795,-0.029093600907839915,-0.015739637432215927,-0.19014066137474847,0.2393064095390285,-0.13681631279748288,-0.9594894371495467,0
2.2375683864434133,2.0710290973500123,1.9027587542558977,1.7187675574522763,0.7748171867261147,2.266366715085662,-0.041312006476288785,0
-0.45550062301490674,-0.7781556247762416,-0.9019501119277289,0.4208890982238161,-1.363669139902337,-0.4462640787785487,1.4452421811699816,1
-0.9989074287053842,-1.071421547728565,-1.1957374196749748,-0.24807545224429,-1.1966398037533024,-0.9840025551343252,-0.6595025178968595,1
0.03817876826288097,0.22485991162438393,-0.03930302965073646,0.26618458208146833,-0.11651419239334881,0.06636825807310372,-0.9980758454342722,1
-0.6771770487100298,-0.7711534410081072,-0.9309997895802801,0.020277531106899574,-1.0486343572914012,-0.6949900189821978,-0.7135821530950578,1
-0.5525589499408796,-0.5918656606697859,-0.60915394938563,-0.13361747377345365,-0.4853545747462517,-0.5268372706755055,-0.11832771604421964,1
-0.9168272386507035,-0.7059007244875026,-0.5593911970035331,-1.1811898653118063,0.38071445530481446,-0.9396289132200593,-0.9473836848452087,1
0.007623369045445077,-0.283104034643785,-0.7086776826659894,1.179474611699105,-1.7585461166391436,0.08096485080805965,0.07815200269452682,1
-0.9324045009968474,-1.185628250868262,-1.087473185157448,-0.43913595460148147,-0.866802399976173,-0.9705736898181658,1.2767437611502823,1
-0.2829524862576217,-0.641909907267782,-0.6871727546626266,0.4219132307990441,-1.052873424555227,-0.32423656351431707,1.1351299865434514,1
-0.07924982480804912,-0.04984006609679507,-0.0016350831455670166,-0.042145581991067195,0.14871377471049554,-0.0638333491227032,0.28688374577350934,1
0.02439888234129223,0.14982200232924867,0.24038680974519508,-0.26089367416686904,0.5443798290485461,0.04242984598777599,-1.0402749408278489,0
0.7193844331692458,1.2104286612300459,1.3779052953895259,-0.4830785881774021,1.5983323889958092,0.8107944875558564,-1.743199526969858,0
0.1987443955231323,0.11246067563043845,-0.08335628963571325,0.6144285487694285,-0.4292826017435689,0.21233418542266305,0.18531368232757522,1
0.1502152320601459,0.6413147036630954,1.009406542683441,-1.119432222326013,1.6876672459937825,0.1533639507734411,-1.4951360847565731,0
0.7804952316041176,0.5627468040266224,0.20408733450182534,1.4058237553509685,-0.6895506524967369,0.8166331246498387,-0.6215878774807035,0
-0.39798457742914506,0.2578024014930283,0.5883150921703763,-1.6075041352027986,1.6618679681816815,-0.35693293124061837,-1.6495707193987998,0
0.7786978551795626,0.7887511298225058,0.7336759696565937,0.5974057656835718,0.4463146886653756,0.7909431214363163,-1.2229129909843754,0
-0.6783752996597332,-0.21635910687494034,0.04944742469289331,-1.3892976377503239,1.1076062153650401,-0.6441938762645512,-1.0663407724101337,0
-0.40577320860221694,-0.2821284927831403,-0.09581070673095127,-0.6971122135195595,0.5131549011136058,-0.3966356634796985,-0.9698778474027833,0
0.3395388821132781,0.333040848567416,0.5265735661024803,-0.11769228424923368,0.7167161570345189,0.28590101280684094,-0.9043766105866705,0
-0.305120128827134,-0.16657231925991625,-0.1411819506884559,-0.36138254192805586,0.22970102129531422,-0.2932917869162105,-0.7041750811567362,1
